especie,nome_comum,status_2014,status_2026,is_cr,proba_extincao,bioma_amazonia,bioma_mata_atlantica,bioma_cerrado,bioma_caatinga,bioma_pampa,bioma_pantanal,bioma_sistema_costeiro_marinho,regiao_norte,regiao_nordeste,regiao_sudeste,regiao_sul,regiao_centro_oeste,is_endemica,is_migratoria,tendencia_declinando,ameaca_expansao_urbana,ameaca_agropecuaria,ameaca_energia_mineracao,ameaca_transporte,ameaca_uso_recursos,ameaca_perturbacao_humana,ameaca_modificacoes_sistema,ameaca_invasoras,ameaca_poluicao,ameaca_mudancas_climaticas,risco_inicial_2014
Adebrotus lugoi,Efemérida,VU,VU,0,0.4990334328335084,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1.0
Aegla renana,Egla,CR,EN,0,0.49600038996985973,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,3.0
Brachycephalus actaeus,Não Informado,NE,NT,0,0.49480440628775113,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0.0
Oligoclada calverti,Libélula,NE,DD,0,0.49458395740254474,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Scinax pombali,Não Informado,NE,DD,0,0.49458395740254474,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Tricorythodes molinerii,"Efemérida, siriruia",NE,DD,0,0.49458395740254474,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Proceratophrys carranca,Não Informado,NE,DD,0,0.49458395740254474,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Spelaeogammarus spinilacertus,Não Informado,EN,EN,0,0.4943118235029334,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,2.0
Melanophryniscus macrogranulosus,"Sapinho-da-barriga-colorida, Sapinho-mão-vermelha-de-Torres, Sapinho-narigudo-de-barriga-vermelha",EN,EN,0,0.4851598703865066,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,2.0
Diopatra marinae,Não Informado,NE,DD,0,0.4845064161818875,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0.0
Diopatra hannelorae,Não Informado,NE,DD,0,0.4845064161818875,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0.0
Bokermannohyla capra,Perereca,NE,LC,0,0.4844770559482684,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0.0
Phyllodytes praeceptor,Não Informado,NE,LC,0,0.478887367632378,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0.0
Ischnocnema manezinho,"rã-manezinha, rãzinha-do-folhiço-da-ilha",EN,EN,0,0.47675258358362316,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,2.0
Cycloramphus izecksohni,Não Informado,NE,LC,0,0.4759747337314201,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0.0
Phyllodytes luteolus,Perereca-das-bromélias,NE,LC,0,0.4735456050693919,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0.0
Micrathyria divergens,Libélula,VU,LC,0,0.47336013139848204,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1.0
Eunice sebastiani,Não Informado,EN,NT,0,0.47229491390185313,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,2.0
Orionothemis felixorioni,Libélula,NE,DD,0,0.47220996927620795,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Aeschnosoma heliophila,"lava-bunda, lavadeira, Libélula",NE,DD,0,0.47220996927620795,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Coryphorus molinerii,Não Informado,NE,DD,0,0.47220996927620795,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Microcaecilia supernumeraria,Cecília,NE,DD,0,0.4696715074987988,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Kiautagrion acutum,"Agulhinha, Donzelinha, Donzelinha das bromélias, Lava-bunda, Lavadeira, Libélula, Libélula das bromélias",NE,EN,0,0.4693444553795133,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0
Mnesarete mariana,Libélula,NE,NT,0,0.4681713550486142,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Aegla rosanae,Egla,NE,EN,0,0.46743877541640055,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0.0
Scinax caldarum,"Caldas Snouted Treefrog, Perereca",NE,LC,0,0.4669613375464426,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0.0
Hermanella mazama,"efemérida, siriruia",NE,LC,0,0.4630467259411165,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0.0
Brachycephalus sulfuratus,"Flea-toad, Sapo-pulga",NE,LC,0,0.4626065183843643,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0.0
Melanophryniscus biancae,Sapinho-Bianca,EN,EN,0,0.4623448420060967,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,2.0
Fredyagrion capixabae,"Agulhinha, Donzelinha, Donzelinha das bromélias, Lava-bunda, Libélula, Libélula das bromélias",NE,LC,0,0.46159914680637903,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0.0
Franciscobasis franciscoi,Libélula,NE,EN,0,0.46078340090767017,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0.0
Ischnocnema nigriventris,Itatiaia Robber Frog,NE,LC,0,0.46016363987227255,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0.0
Bokermannohyla carvalhoi,Não Informado,NE,LC,0,0.4596338437622858,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0.0
Millepora laboreli,Não Informado,VU,VU,0,0.45929136280146365,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1.0
Parastacus fluviatilis,Lagostim,NE,NT,0,0.4588398856801628,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0.0
Dendrophryniscus krausae,Sapinho-da-bromelia,NE,DD,0,0.4588398856801628,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0.0
Oxyagrion pseudocardinale,Libélula,NE,DD,0,0.458799260235722,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0
Cyanallagma angelae,Libélula,NE,LC,0,0.458799260235722,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0
Bokermannohyla vulcaniae,Perereca-do-vulcão,EN,EN,0,0.4573861130381734,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,2.0
Chiasmocleis alagoana,Rãzinha-da-mata,VU,VU,0,0.45694863001007774,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1.0
Ololygon melloi,Southeastern Brazil Snouted Treefrog,NE,LC,0,0.4552017385475172,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0.0
Scinax littoreus,Coastal Snouted Treefrog,NE,LC,0,0.4552017385475172,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0.0
Proceratophrys goyana,Não Informado,NE,LC,0,0.45472180180450145,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0.0
Aegla violacea,Egla,EN,EN,0,0.4546263228294063,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,2.0
Aceratobasis cornicauda,"agulhinha, donzelinha, lava-bunda, lavadeira, Libélula",VU,LC,0,0.45434313738618687,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1.0
Progomphus basalis,Libélula,NE,DD,0,0.45359224689459654,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0.0
Brachycephalus garbeanus,Pingo-de-ouro,NE,LC,0,0.4530368691718555,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0.0
Scinax skuki,Não Informado,NE,DD,0,0.4529260947142926,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0.0
Nyctimantis galeata,Perereca-de-capacete,NE,DD,0,0.4522996072865366,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0
Scinax rossaferesae,Perereca-Rossaferes,NE,LC,0,0.45220878160933675,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0
Parastacus brasiliensis,Não Informado,NE,NT,0,0.4521964036236351,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0.0
Brachycephalus mirissimus,Pingo-de-ouro-brilhante,VU,VU,0,0.45129121586372095,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1.0
Brachycephalus quiririensis,Não Informado,EN,EN,0,0.4507029461797673,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,2.0
Heteragrion petiense,Libélula,EN,LC,0,0.450482093073225,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,2.0
Kingsleya attenboroughi,caranguejo-de-água-doce,NE,EN,0,0.4503898633398634,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0.0
Hermanella nigra,"efemérida, siriruia",VU,VU,0,0.4503505377835311,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1.0
Bokermannohyla ravida,Não Informado,NE,DD,0,0.45034768214116655,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0
Simothraulopsis eurybasis,Efemérida,VU,NT,0,0.4480336875090838,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1.0
Camelobaetidius juparana,Efemérida,VU,NT,0,0.4480336875090838,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1.0
Scinax alcatraz,"Perereca, Perereca-de-Alcatraz",VU,VU,0,0.4475767052718614,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1.0
Hylodes otavioi,Rã-de-corredeira,NE,NT,0,0.4459637793010155,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0.0
Brachycephalus alipioi,"Pingo-de-ouro, Pingo-de-ouro-do-Alípio",NE,NT,0,0.44549624049943776,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0.0
Adelophryne baturitensis,Rãzinha-pulga,NE,LC,0,0.4413365755587455,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Leptodactylus ochraceus,Não Informado,NE,DD,0,0.4411231339014631,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0.0
Diplodon martensi,Marisco-de-água-doce,NE,DD,0,0.4402094289512085,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0.0
Ololygon heyeri,"Heyer's Snouted Treefrog, Perereca",NE,NT,0,0.43657165676213255,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0.0
Pseudopaludicola restinga,Não Informado,NE,LC,0,0.43605764508799544,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0.0
Aegla jarai,Egla,NE,LC,0,0.4325268644954889,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0.0
Elasmothemis schubarti,Libélula,EN,DD,0,0.43129057066784204,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,2.0
Parastacus laevigatus,Lagostim,NE,NT,0,0.43095569203169076,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0.0
Aceratobasis mourei,"agulhinha, donzelinha, lava-bunda, lavadeira, Libélula",EN,LC,0,0.42864521390478405,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,2.0
Scinax cabralensis,Não Informado,NE,NT,0,0.4280107309330209,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0.0
Oligoneuria amandae,"efemérida, siriruia",NE,VU,0,0.42724485838725124,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0.0
Lachlania aldinae,"efemérida, siriruia",NE,VU,0,0.42724485838725124,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0.0
Chthonerpeton arii,"Cecília, Cobra-cega",NE,LC,0,0.42724223671294265,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0
Heteragrion flavovittatum,"agulhinha, donzelinha, lava-bunda, lavadeira, Libélula",NE,NT,0,0.42537495078422033,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Mnesarete rhopalon,Libélula,NE,NT,0,0.42537495078422033,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Erythrodiplax luteofrons,Libélula,NE,LC,0,0.42537495078422033,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Minagrion caldense,Libélula,NE,NT,0,0.42537495078422033,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Xenohyla truncata,"Perereca-de-bromélia, Perereca-frugívora, Perereca-fruta",VU,VU,0,0.425311625265116,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1.0
Paratelmatobius gaigeae,"Rãzinha-de-barriga-colorida, Rãzinha-de-barriga-pintalgada-de-Gaige",NE,LC,0,0.42390821797763617,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0.0
Leptagrion bocainense,"Agulhinha, Donzelinha, Donzelinha das bromélias, Lava-bunda, Libélula, Libélula das bromélias",VU,VU,0,0.4237585535444773,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1.0
Boana exastis,Perereca-gladiadora,NE,LC,0,0.4234989065435257,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0.0
Heleobia brucutu,Não Informado,NE,DD,0,0.42108447390844156,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0.0
Miroculis stenopterus,"efemérida, siriruia",NE,EN,0,0.4200776746034284,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0.0
Brachycephalus leopardus,Pingo-de-ouro-leopardo,NE,DD,0,0.4186643820263375,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0.0
Boana semiguttata,"Perereca-de-suspensório, Perereca fantasia",NE,LC,0,0.4186643820263375,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0.0
Brachycephalus mariaeterezae,Não Informado,NE,DD,0,0.4186643820263375,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0.0
Brachycephalus boticario,Pingo-de-ouro-da-fundação-boticário,NE,DD,0,0.4186643820263375,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0.0
Archaeogomphus globulus,"lava-bunda, lavadeira, Libélula",NE,DD,0,0.41829041104749465,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0.0
Melanophryniscus milanoi,Não Informado,NE,DD,0,0.41829041104749465,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0.0
Monocondylaea franciscana,Cofrinho-do-São-Francisco,NE,VU,0,0.41720381618328894,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0.0
Boana secedens,Perereca,NE,LC,0,0.41546701792613155,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0.0
Diplodon multistriatus,Não Informado,NE,NT,0,0.4147058808833068,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0.0
Eotheca flamma,Perereca-marsupial-flamejante,NE,DD,0,0.41455957305862334,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0.0
Castalia martensi,"Castanhola do sul, Marisco-de-água-doce",NE,VU,0,0.4112730978128029,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0.0
Progomphus bidentatus,Libélula,NE,DD,0,0.41117524362965113,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0.0
Baetodes capixaba,Efemérida,NE,LC,0,0.41117524362965113,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0.0
Dendropsophus novaisi,Não Informado,NE,LC,0,0.41080869625321,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0.0
Tectonatica micra,Não Informado,NE,DD,0,0.40988121177286296,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0.0
Anomaloglossus apiau,Não Informado,EN,NT,0,0.4095858443447526,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,2.0
Macrobrachium denticulatum,pitu,NE,VU,0,0.4085895593598399,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0.0
Paratelmatobius cardosoi,rãzinha-de-barriga-vermelha,NE,LC,0,0.40477745166203294,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0.0
Aegla oblata,Egla,EN,EN,0,0.4045116752112577,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,2.0
Aegla inermis,Egla,EN,EN,0,0.4045116752112577,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,2.0
Phyllocycla brasilia,Libélula,NE,LC,0,0.4036744059173271,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Micrathyria borgmeieri,Libélula,VU,LC,0,0.40327834301340476,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1.0
Tortopsis canum,"Efemérida, siriruia",NE,LC,0,0.40300943311490667,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Homoeoneuria watu,"Efemérida, Siriruia",NE,LC,0,0.40300943311490667,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Eotheca prasina,"Perereca-marsupial, Perereca-marsupial-verde",NE,DD,0,0.40300943311490667,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Forcepsioneura lucia,"agulhinha, donzelinha, lava-bunda, lavadeira, Libélula",NE,LC,0,0.40300943311490667,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Brachycephalus ephippium,Não Informado,NE,LC,0,0.40300943311490667,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Ytu mirim,Besouro,NE,DD,0,0.40300943311490667,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Perithemis capixaba,Libélula,NE,DD,0,0.40300943311490667,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Praeviogomphus proprius,Libélula,NE,NT,0,0.40300943311490667,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Macrothemis capitata,"lava-bunda, lavadeira, Libélula",NE,DD,0,0.40300943311490667,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Callibaetis cochlea,Efemérida,NE,DD,0,0.40300943311490667,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Heteragrion mantiqueirae,Libélula,NE,EN,0,0.40300943311490667,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Heteragrion tiradentense,"agulhinha, donzelinha, lava-bunda, lavadeira, Libélula",NE,NT,0,0.40300943311490667,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Oxyagrion haematinum,Libélula,NE,NT,0,0.40300943311490667,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Heteragrion cyane,Libélula,NE,DD,0,0.40300943311490667,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Minagrion canaanense,Libélula,NE,VU,0,0.40300943311490667,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Tricorythopsis baptistai,Efemérida,NE,LC,0,0.40300943311490667,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Erythrodiplax nivea,Libélula,NE,LC,0,0.40300943311490667,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Euparkerella cryptica,Não Informado,NE,DD,0,0.40300943311490667,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Cyanallagma trimaculatum,Libélula,NE,DD,0,0.40300943311490667,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Hylodes babax,Rã-de-corredeira,NE,NT,0,0.4021569943647864,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0.0
Rhipidodonta koseritzi,"Marisco de água doce, marisco do junco",NE,EN,0,0.4013542281654186,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0.0
Odontophrynus juquinha,Não Informado,NE,LC,0,0.4011118923511775,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0.0
Bokermannohyla izecksohni,"Perereca-gladiadora, Perereca-muda, Perereca-robusta-de-Izecksohni",NE,LC,0,0.4004123605314584,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0
Scinax maracaya,Não Informado,NE,LC,0,0.4004123605314584,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0
Angelagrion fredericoi,"agulhinha, donzelinha, lava-bunda, lavadeira, Libélula",NE,DD,0,0.3999393881651006,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0
Minagrion ribeiroi,Libélula,NE,NT,0,0.3999393881651006,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0
Heteragrion gracile,"agulhinha, donzelinha, lava-bunda, lavadeira, Libélula",NE,DD,0,0.3999393881651006,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0
Platystigma pronoti,Libélula,NE,DD,0,0.3999393881651006,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0
Fredyagrion vriesianum,"Agulhinha, Donzelinha, Donzelinha das bromélias, Lava-bunda, Libélula, Libélula das bromélias",NE,NT,0,0.3999393881651006,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0
Heteragrion thais,Libélula,NE,DD,0,0.3999393881651006,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0
Physalaemus maximus,Rãzinha-de-folhiço,NE,LC,0,0.3999393881651006,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0
Aplastodiscus cavicola,Cruz's Treefrog,NE,LC,0,0.3999393881651006,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0
Melanophryniscus alipioi,Sapinho-da-barriga-colorida,NE,LC,0,0.39909195631767036,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0.0
Melanophryniscus dorsalis,"Sapinho-da-barriga-colorida, Sapinho-da-barriga-vermelha, Sapinho-mão-vermelha-da-restinga",VU,VU,0,0.3989843849687503,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1.0
Aegla leptodactyla,Egla,VU,NT,0,0.39807318539968134,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1.0
Allobates goianus,Rãzinha-da-mata-goiana,NE,NT,0,0.39611640622647143,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0.0
Brachycephalus olivaceus,Não Informado,NE,NT,0,0.39549423940948053,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0.0
