especie,nome_comum,status_2014,status_2026,is_cr,proba_extincao,bioma_amazonia,bioma_mata_atlantica,bioma_cerrado,bioma_caatinga,bioma_pampa,bioma_pantanal,bioma_sistema_costeiro_marinho,regiao_norte,regiao_nordeste,regiao_sudeste,regiao_sul,regiao_centro_oeste,is_endemica,is_migratoria,tendencia_declinando,ameaca_expansao_urbana,ameaca_agropecuaria,ameaca_energia_mineracao,ameaca_transporte,ameaca_uso_recursos,ameaca_perturbacao_humana,ameaca_modificacoes_sistema,ameaca_invasoras,ameaca_poluicao,ameaca_mudancas_climaticas,risco_inicial_2014
Cranioleuca semicinerea,joão-de-cabeça-cinza,NE,LC,0,0.13089588934123694,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0.0
Phyllomyias reiseri,piolhinho-do-grotão,EN,EN,0,0.13040675426861995,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,2.0
Leptasthenura setaria,grimpeiro,NE,LC,0,0.12764691825987395,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0
Anodorhynchus hyacinthinus,"arara-azul, arara-azul-grande",NE,VU,0,0.12618834837803097,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0.0
Fulmarus glacialoides,pardelão-prateado,NE,LC,0,0.12374636289369619,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0.0
Cichlocolaptes leucophrus,trepador-sobrancelha,NE,LC,0,0.12333090851801497,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Tangara cyanomelas,saíra-pérola,NE,LC,0,0.12333090851801497,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Pterodroma deserta,grazina-de-desertas,VU,VU,0,0.12242743450819193,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1.0
Sporophila albogularis,golinho,NE,LC,0,0.12157895725256897,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0
Geositta poeciloptera,"andarilho, curriqueiro",VU,VU,0,0.12110973734710179,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1.0
Pteroglossus bailloni,araçari-banana,NE,LC,0,0.12100346935466898,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0.0
Pulsatrix koeniswaldiana,murucututu-de-barriga-amarela,NE,LC,0,0.11657987241211139,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
Dendrocolaptes medius,arapaçu-barrado-do-leste,VU,VU,0,0.11527076472021494,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1.0
Phaethornis subochraceus,rabo-branco-de-barriga-fulva,NE,DD,0,0.11404510729102306,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Larus atlanticus,gaivota-de-rabo-preto,NE,,0,0.11257646815728901,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0.0
Diomedea epomophora,albatroz-real,VU,VU,0,0.11147490293506539,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1.0
Pterodroma macroptera,fura-buxo-de-cara-cinza,NE,,0,0.11123840993348393,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0.0
Pterodroma lessonii,grazina-de-cabeça-branca,NE,,0,0.11123840993348393,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0.0
Psilorhamphus guttatus,tapaculo-pintado,NE,LC,0,0.11065954070114799,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.0
Ara chloropterus,arara-vermelha,NE,NT,0,0.11050756398307619,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0.0
Laterallus spilopterus,sanã-cinza,EN,NT,0,0.11011619835527699,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,2.0
Triclaria malachitacea,sabiá-cica,NE,LC,0,0.10859575471293886,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0
Megascops sanctaecatarinae,corujinha-do-sul,NE,LC,0,0.10718214784149817,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0.0
Procellaria conspicillata,pardela-de-óculos,VU,DD,0,0.10535800646328963,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1.0
Pterodroma incerta,grazina-de-barriga-branca,EN,EN,0,0.10525693630214841,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,2.0
Cairina moschata,"cairina, gamaleão, pato, pato-bravo, pato-bravo-verdadeiro, pato-crioulo, pato-do-mato, pato-picaço, pato-selvagem",NE,LC,0,0.10489441712285469,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0.0
Spizaetus ornatus,gavião-de-penacho,NE,LC,0,0.10444436416408388,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0.0
Porphyrospiza caerulescens,campainha-azul,NE,LC,0,0.10328081618557144,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0
Spartonoica maluroides,boininha,NE,LC,0,0.10282764663999532,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0
Myrmorchilus strigilatus,tem-farinha-aí,NE,LC,0,0.10228682212030957,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0
Morus capensis,atobá-do-cabo,NE,,0,0.10051603936102883,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0.0
Pelecanoides magellani,petrel-mergulhador,NE,,0,0.09941554576448365,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0.0
Xenus cinereus,maçarico-tereque,NE,,0,0.0944276642364832,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Ardenna tenuirostris,"bobo-de-cauda-curta, pardela-de-cauda-curta",NE,,0,0.09385071164248737,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0.0
Pachyptila vittata,faigão-de-bico-largo,NE,,0,0.09323839187805373,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0.0
Thamnophilus capistratus,choca-barrada-do-nordeste,NE,LC,0,0.09191528383703884,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0
Ortalis araucuan,aracuã-de-barriga-branca,NE,LC,0,0.09191528383703884,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0
Drymornis bridgesii,arapaçu-platino,NE,LC,0,0.0916532000854713,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0.0
Radinopsyche sellowi,chorozinho-da-caatinga,NE,LC,0,0.09138642095918811,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0.0
Phaethon rubricauda,rabo-de-palha-de-cauda-vermelha,NE,,0,0.09127086079673745,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0.0
Polioptila lactea,balança-rabo-leitoso,NE,LC,0,0.09054208897436021,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0.0
Scytalopus pachecoi,tapaculo-ferreirinho,NE,LC,0,0.09046761534886617,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0
Sporophila melanogaster,caboclinho-de-barriga-preta,VU,VU,0,0.08898641786020796,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0
Strix hylophila,coruja-listrada,NE,LC,0,0.08870506253755414,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0.0
Ara ararauna,arara-canindé,NE,LC,0,0.0872200884697622,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0.0
Picumnus nebulosus,picapauzinho-carijó,NE,LC,0,0.0866563163325176,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.0
Malacoptila minor,Não Informado,VU,VU,0,0.0858847730725667,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1.0
Thalassarche cauta,"albatroz-arisco, albatroz-de-coroa-branca",NE,,0,0.08555479951058632,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0.0
Gygis alba,grazina,NE,NT,0,0.08538043807535853,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
Procellaria cinerea,pardela-cinza,NE,,0,0.08530897795517532,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0
Rollandia rolland,mergulhão-de-orelha-branca,NE,LC,0,0.08523933791731192,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Asthenes baeri,lenheiro,NE,LC,0,0.08491205979331061,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0
Oreopholus ruficollis,batuíra-de-papo-ferrugíneo,NE,LC,0,0.0836784661504371,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0.0
Donacospiza albifrons,tico-tico-do-banhado,NE,LC,0,0.08315567053919501,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.0
Micrastur mintoni,falcão-críptico,NE,VU,0,0.08264131659791042,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0.0
Orthogonys chloricterus,catirumbava,NE,LC,0,0.08252083162399534,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Xiphocolaptes albicollis,arapaçu-de-garganta-branca,NE,LC,0,0.08198757538711277,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0
Procnias averano,"araponga-do-nordeste, guiraponga",NE,EN,0,0.08176067361406385,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0.0
Puffinus puffinus,"bobo-pequeno, pardela-sombria",NE,LC,0,0.08168832685895326,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0.0
Procellaria aequinoctialis,pardela-preta,VU,VU,0,0.0802038934565585,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1.0
Dysithamnus stictothorax,choquinha-de-peito-pintado,NE,LC,0,0.08017414108821207,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0
Fregata aquila,Não Informado,NE,,0,0.07995003833112865,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
Laterallus leucopyrrhus,sanã-vermelha,NE,LC,0,0.07695118711523127,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0.0
Chamaeza meruloides,tovaca-cantadora,NE,LC,0,0.07694215025340037,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0
Amazona aestiva,papagaio-verdadeiro,NE,NT,0,0.07683488754080478,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0.0
Charadrius modestus,batuíra-de-peito-tijolo,NE,LC,0,0.07574943383809485,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.0
Phylloscartes paulista,não-pode-parar,NE,LC,0,0.07454360903571697,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0
Tangara seledon,saíra-sete-cores,NE,LC,0,0.0734453804524674,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
Leucocarbo bransfieldensis,biguá-das-shetland,NE,,0,0.07186511671679527,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0
Sterna hirundinacea,trinta-réis-de-bico-vermelho,VU,VU,0,0.07146828047364437,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1.0
Nycticryphes semicollaris,narceja-de-bico-torto,NE,DD,0,0.07113533014851832,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0.0
Phibalura flavirostris,tesourinha-da-mata,NE,LC,0,0.07111517980279884,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0.0
Geositta cunicularia,curriqueiro,NE,LC,0,0.07101079099253454,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Syndactyla dimidiata,limpa-folha-do-brejo,NE,LC,0,0.07014559930178592,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0
Eupsittula cactorum,periquito-da-caatinga,NE,LC,0,0.0694539710894858,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0
Sporophila nigrorufa,caboclinho-do-sertão,VU,VU,0,0.06810329738911411,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1.0
Eudyptes chrysolophus,"pinguim-de-testa-amarela, pinguim-macaroni",NE,,0,0.06779889901070008,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0.0
Eudyptes chrysocome,pinguim-de-penacho-amarelo,NE,,0,0.06779889901070008,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0.0
Crypturellus noctivagus,jaó-do-sul,NE,LC,0,0.06675802078134858,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0.0
Daption capense,pomba-do-cabo,NE,,0,0.06672774894840611,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0.0
Thalasseus maximus,trinta-réis-real,EN,EN,0,0.06614890647567287,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,2.0
Thalassarche melanophris,albatroz-de-sobrancelha,NE,NT,0,0.0659381489274931,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0.0
Cacicus cela,xexéu,NE,LC,0,0.06587968511321345,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0
Sicalis columbiana,canário-do-amazonas,NE,LC,0,0.06587968511321345,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0
Sula dactylatra,atobá-grande,NE,LC,0,0.06515569245402736,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0.0
Ortalis canicollis,aracuã-do-pantanal,NE,LC,0,0.06448715850863485,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0.0
Halobaena caerulea,petrel-azul,NE,,0,0.06387410775860775,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0.0
Granatellus pelzelni,Não Informado,NE,VU,0,0.0636166086858268,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0.0
Celeus torquatus,pica-pau-de-coleira,NE,VU,0,0.0636166086858268,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0.0
Campylorhamphus falcularius,arapaçu-de-bico-torto,NE,LC,0,0.06293176173952561,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0.0
Thalasseus acuflavidus,trinta-réis-de-bando,VU,VU,0,0.06283481525724834,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1.0
Sporophila americana,Coleiro-do-norte,NE,LC,0,0.06183167383067739,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0.0
Saltator fuliginosus,bico-de-pimenta,NE,LC,0,0.061745444447753546,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0
Glareola pratincola,perdiz-do-mar,NE,,0,0.06114057204794542,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Charadrius melodus,batuíra-melodiosa,NE,,0,0.06114057204794542,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Aratinga auricapillus,jandaia-de-testa-vermelha,NE,LC,0,0.06076717664740233,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0
Catharus swainsoni,sabiá-de-óculos,NE,LC,0,0.060620408722382564,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0.0
Neothraupis fasciata,"cigarra-do-campo, sanhaço-do-cerrado, tiê-do-cerrado",NE,LC,0,0.059971481148117456,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0.0
Egretta garzetta,"garça-branca-pequena-europeia, garça-pequena-europeia",NE,,0,0.05978277729623888,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
Setophaga striata,mariquita-de-perna-clara,NE,NT,0,0.05943030621322756,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0.0
Dendrexetastes paraensis,arapaçu-canela-de-belém,NE,VU,0,0.05912124093825426,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0.0
Diomedea sanfordi,albatroz-real-do-norte,EN,EN,0,0.05910499734183944,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,2.0
Guaruba guarouba,"ararajuba, guaruba",VU,VU,0,0.0588921926519532,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1.0
Capito brunneipectus,capitão-de-peito-marrom,NE,NT,0,0.05859131527723008,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0.0
Pterodroma mollis,grazina-delicada,NE,LC,0,0.05853225550713418,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0.0
Terenura maculata,zidedê,NE,LC,0,0.05774080672859834,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Philydor atricapillus,limpa-folha-coroado,NE,LC,0,0.05774080672859834,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Muscipipra vetula,tesoura-cinzenta,NE,LC,0,0.05774080672859834,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Anabacerthia lichtensteini,limpa-folha-ocráceo,NE,LC,0,0.05774080672859834,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Anthus correndera,caminheiro-de-espora,NE,LC,0,0.056435049624451,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0.0
Clibanornis dendrocolaptoides,cisqueiro,NE,LC,0,0.05564314896256098,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0
Asthenes pyrrholeuca,lenheiro-de-rabo-comprido,NE,,0,0.05559743768968419,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0
Nengetus rufiventris,gaúcho-chocolate,NE,,0,0.05559743768968419,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0
Nengetus rubetra,noivinha-castanha,NE,,0,0.05559743768968419,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0
Anodorhynchus glaucus,arara-azul-pequena,RE,RE,0,0.055556732868590114,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0.0
Puffinus boydi,Pardela-chica-de-cabo-verde,NE,DD,0,0.05551523879139266,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0
Fregetta grallaria,painho-de-barriga-branca,NE,LC,0,0.054517867109780814,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0
Coturnicops notatus,pinto-d'água-carijó,NE,DD,0,0.05428359338380979,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
Pseudoleistes virescens,dragão,NE,LC,0,0.05358346198699437,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
Baryphthengus ruficapillus,juruva,NE,LC,0,0.05332198148391925,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0
Orthopsittaca manilatus,maracanã-do-buriti,NE,LC,0,0.05320935544288377,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0
Heliornis fulica,picaparra,NE,LC,0,0.052418615461918436,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0.0
Grallaria varia,tovacuçu,NE,VU,0,0.05216839596802483,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0.0
Oceanites oceanicus,alma-de-mestre,NE,LC,0,0.05152177832838376,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0.0
Polystictus pectoralis,papa-moscas-canela,NE,LC,0,0.05142618948526013,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0.0
Ardenna grisea,"bobo-escuro, pardela-escura",NE,LC,0,0.05119023972797099,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0.0
Penelope ochrogaster,jacu-de-barriga-castanha,NE,NT,0,0.05063883908396885,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0.0
Diuca diuca,diuca,NE,,0,0.050513762842439795,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0
Myiothlypis rivularis,pula-pula-ribeirinho,NE,LC,0,0.04988416585820793,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Penelope obscura,jacuaçu,NE,LC,0,0.04940511070267671,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
Knipolegus striaticeps,maria-preta-acinzentada,NE,,0,0.04914893578928163,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0
Morus serrator,atobá-australiano,NE,,0,0.048274528900286884,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0.0
Casiornis fuscus,caneleiro-enxofre,NE,LC,0,0.047820661242769825,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0.0
Thalassarche chlororhynchos,albatroz-de-nariz-amarelo,EN,EN,0,0.04718069972374465,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,2.0
Tangara velia,saíra-diamante,NE,VU,0,0.047125409172833234,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0.0
